elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0105985,0.0533858,0.132248,0.234686,0.329823,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,biomass,electricity,biomass (conv),1.69199E-4,6.156E-4,7.74005E-4,9.19439E-4,0.0012288,0.00284196,0.00558929,0.00652494,0.00243584,8.31128E-5,2.6002E-7,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,2.32744E-4,8.45724E-4,0.00258793,0.00615345,0.0110744,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,1.92434E-4,2.99962E-4,3.21142E-4,1.89179E-4,1.41463E-5,7.40373E-8,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,3.25121E-4,0.00104098,0.0027746,0.0056274,0.00745964,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,coal,electricity,coal (conv pul),4.69069E-4,0.00274717,0.00371142,8.52508E-4,0.00135707,0.0019159,0.00118699,9.08135E-4,3.83478E-4,2.17394E-5,1.0054E-7,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.107576,0.29576,0.672043,1.34848,2.49302,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,gas,electricity,gas (CC),0.00903383,0.0270922,0.0,0.00812517,0.0166501,0.0378028,0.0469954,0.057293,0.0616718,0.0282136,6.56718E-4,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,gas,electricity,gas (steam/CT),0.0176241,0.046229,0.0966994,0.144144,0.141166,0.154646,0.105777,0.0685663,0.032142,0.00463377,6.4059E-5,0.0,0.0,0.0,EJ,
"NZ_RE_65,date=2025-30-4T13:06:54-06:00",Africa_Western,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,0.00115919,0.00452954,0.0248832,0.0571561,0.106439,0.141711,0.141582,0.0,0.0,0.0,EJ,
