elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,geothermal,electricity,geothermal,0.0,0.0,0.0,0.0,1.2779E-4,7.69656E-4,0.00135453,0.00676756,0.0177289,0.0350198,0.0632078,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,hydro,electricity,hydro,0.0548817,0.120117,0.148422,0.161628,0.175234,0.188839,0.202445,0.216051,0.229657,0.243262,0.256868,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,nuclear,electricity,Gen_III,0.0,0.0,0.0,0.0,1.14622E-5,2.08551E-4,4.19156E-4,0.00279263,0.00862795,0.0216709,0.058239,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,refined liquids,electricity,refined liquids (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.0100513,0.0954055,0.247307,0.521199,1.04082,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,refined liquids,electricity,refined liquids (CC),0.0,0.0,0.0,0.0,0.00501706,0.0210574,0.0161238,0.0210601,0.0217427,0.00833175,2.33065E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,refined liquids,electricity,refined liquids (steam/CT),0.00254617,0.00617975,0.00945459,0.0264218,0.017159,0.028806,0.0243651,0.0227076,0.0177651,0.00692678,2.63894E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0251731,0.0564164,0.122782,0.203781,0.332393,0.48334,0.620402,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,solar,electricity,CSP_storage,0.0,0.0,0.0,0.0,4.85297E-8,9.40693E-7,5.64823E-6,1.05182E-4,5.60033E-4,0.00223054,0.00923994,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,solar,electricity,PV,0.0,1.12E-5,5.2901E-5,8.6686E-5,2.2633800000000003E-4,9.146740000000001E-4,0.001149985,0.003516215,0.009290205,0.020656419000000002,0.046403267,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.14768E-7,1.3313979999999998E-6,6.447348E-6,1.05534248E-4,5.484382479999999E-4,0.002199638248,0.009292213479999999,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,wind,electricity,wind,0.0,2.20001E-6,6.70013E-6,6.51895E-5,2.657455E-4,0.0012577324999999999,0.0021081125,0.0099290525,0.027818152500000002,0.062451563,0.134533607,0.0,0.0,0.0,EJ,
"NZ_CCS_0.1,date=2025-17-4T16:22:12-06:00",Africa_Southern,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,2.0082E-6,3.8967399999999996E-5,1.224139E-4,0.0019285938999999998,0.010284163899999999,0.0388668557,0.1361817965,0.0,0.0,0.0,EJ,
