elec gen by gen tech
scenario,region,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,biomass,electricity,biomass (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.00200071,0.00733457,0.0216377,0.0566277,0.149432,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,biomass,electricity,biomass (IGCC),0.0,0.0,0.0,0.0,0.0,4.35835E-4,0.0012116,0.00173855,0.00135553,1.002E-4,4.59842E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,biomass,electricity,biomass (conv CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.010599,0.053387,0.132249,0.234685,0.329823,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,biomass,electricity,biomass (conv),1.69199E-4,6.156E-4,7.74005E-4,9.19439E-4,0.0012288,0.00284197,0.00558937,0.00652507,0.00243585,8.31127E-5,2.60025E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,coal,electricity,coal (IGCC CCS),0.0,0.0,0.0,0.0,0.0,0.0,2.32745E-4,8.45724E-4,0.00258795,0.00615346,0.0110745,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,coal,electricity,coal (IGCC),0.0,0.0,0.0,0.0,0.0,1.92432E-4,2.9996E-4,3.21143E-4,1.8918E-4,1.41462E-5,7.40381E-8,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,coal,electricity,coal (conv pul CCS),0.0,0.0,0.0,0.0,0.0,0.0,3.2512E-4,0.00104097,0.00277462,0.00562741,0.00745968,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,coal,electricity,coal (conv pul),4.69069E-4,0.00274717,0.00371142,8.52508E-4,0.00135707,0.00191589,0.00118698,9.08136E-4,3.83479E-4,2.17393E-5,1.00541E-7,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,gas,electricity,gas (CC CCS),0.0,0.0,0.0,0.0,0.0,0.0,0.107577,0.295761,0.672046,1.34848,2.49302,0.0,0.0,0.0,EJ,
"NZ_RE_0.1,date=2025-1-4T10:11:43-06:00",Africa_Western,gas,electricity,gas (CC),0.00903383,0.0270922,0.0,0.00812517,0.0166501,0.0378026,0.0469953,0.0572931,0.0616719,0.0282136,6.56725E-4,0.0,0.0,0.0,EJ,
