elec gen by gen tech and cooling tech
scenario,region,sector,subsector,output,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2065,2080,2095,Units,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,solar,elec_CSP_storage,CSP_storage (dry_hybrid),0.0,0.0,0.0,0.0,1.37725E-9,1.931195E-8,3.1441295000000003E-7,1.65206295E-6,7.59103295E-6,2.676613295E-5,9.82657557E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,solar,elec_CSP_storage,CSP_storage (recirculating),0.0,0.0,0.0,0.0,4.87632E-6,5.6625720000000004E-5,7.8088472E-4,0.00366156472,0.01516706472,0.04871656472,0.1586386884,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,solar,electricity,PV,0.0,5.21028E-5,2.40811E-4,6.75735E-4,0.014464635,0.054369535,0.15043573500000001,0.285819735,0.5411307350000001,0.944653,1.6074011000000001,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,solar,electricity,PV_storage,0.0,0.0,0.0,0.0,1.21392E-5,8.66612E-5,9.207802E-4,0.0039695102,0.0159137102,0.0513579102,0.170572771,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,wind,electricity,wind,0.0,1.03006E-5,1.08405E-4,0.00327891,0.04013951,0.12080571,0.30341871,0.5463597099999999,0.96732971,1.5823698,2.4925292,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,wind,electricity,wind_offshore,0.0,0.0,0.0,0.0,1.21101E-4,0.001275911,0.009946231,0.034986830999999996,0.113662131,0.29323403,0.68075122,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Eastern,electricity,wind,electricity,wind_storage,0.0,0.0,0.0,0.0,7.83916E-5,5.085086E-4,0.0038811886,0.0128728586,0.0403720586,0.1075354586,0.307999067,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,elect_td_bld,rooftop_pv,elect_td_bld,rooftop_pv,0.0,0.0,0.0,0.0,0.0314523,0.136252,0.32016,0.44464,0.596366,0.788937,0.973592,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,3.43741E-5,3.43741E-5,2.251421E-4,0.0011286764,0.0031702147999999996,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,3.84557E-8,3.84233E-8,1.404817E-7,8.5152532E-6,9.86420139E-5,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.00133591,0.0052190199999999996,0.012157629999999999,0.024887199999999998,0.04629006,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC CCS),biomass (IGCC CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,7.81303E-5,2.274813E-4,6.504492000000001E-4,0.0012213033,0.0021042392,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (dry cooling),0.0,0.0,0.0,0.0,0.0,4.21595E-5,8.83038E-5,1.22026E-4,8.77623E-5,6.156005E-6,2.379887E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (once through),0.0,0.0,0.0,0.0,0.0,8.29743E-6,1.4474730000000001E-5,1.706824E-5,9.417299999999999E-6,1.2048112E-6,7.997647E-9,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (recirculating),0.0,0.0,0.0,0.0,0.0,4.58688E-4,9.54752E-4,0.001316333,0.0010140729999999999,7.397141E-5,2.7690758E-7,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (IGCC),biomass (IGCC) (seawater),0.0,0.0,0.0,0.0,0.0,1.84068E-5,3.83544E-5,5.2890300000000004E-5,4.084764E-5,2.962319E-6,1.0991226E-8,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (conv CCS),biomass (conv CCS) (dry cooling),0.0,0.0,0.0,0.0,0.0,0.0,8.08767E-4,8.087686763099999E-4,0.00449041467631,0.01114492967304,0.01535267326121,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (conv CCS),biomass (conv CCS) (once through),0.0,0.0,0.0,0.0,0.0,0.0,2.23095E-6,2.22849E-6,7.2291E-6,1.7685499E-4,7.17055358E-4,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (conv CCS),biomass (conv CCS) (recirculating),0.0,0.0,0.0,0.0,0.0,0.0,0.00269223,0.01863503,0.029837210000000003,0.041244199999999995,0.04328421,0.0,0.0,0.0,EJ,
"NZ_CCS_0.5,date=2025-17-4T19:18:25+18:00",Africa_Northern,electricity,biomass,elec_biomass (conv CCS),biomass (conv CCS) (seawater),0.0,0.0,0.0,0.0,0.0,0.0,0.00459891,0.02054171,0.0410808,0.05510037,0.05666816,0.0,0.0,0.0,EJ,
